Time (s),Volume (m^3),Ar,He,Ne,N2,C12H26(1),C6H13(16),C10H21(6),C2H5(7),C9H19(4),C3H7(5),C8H17(10),C4H9(11),C7H15(13),C5H11(14),CH3(19),C2H4(25),H(9),C6H13(35),C3H6(75),C10H21(55),C7H14(95),C7H14(139),C7H14(156),C7H14(155),C7H14(170),C7H14(184),C7H14(223),C7H14(224),C7H14(222),C7H14(240),C7H14(289),C7H14(288),C7H14(315),C7H14(268),C7H14(206),C7H14(347),C7H14(346),C7H14(314),C7H14(332),C7H14(313),C7H14(397),C7H14(239),C7H14(345),C4H7(159),C4H7(143),C4H7(453),C4H6(450),C4H6(445),C4H6(463),C3H7(77),C3H6(124),C4H6(447),C3H5(121)
6.725891875864504e-10,33.259408122911395,0.98,0.0,0.0,0.0,0.019974512314485302,3.420377769074105e-06,2.2581385212777293e-06,6.9893926806736225e-06,3.941286351308452e-06,3.4561910039574625e-06,4.409744733391575e-06,4.360905554798265e-06,3.5454778162101838e-06,4.884099529245831e-06,5.286157557023902e-06,1.6092923891888095e-05,2.3849900805045352e-06,3.5051401580545768e-06,2.5270099583996437e-06,2.2992960584606072e-06,7.966948690932569e-07,3.865538194740382e-07,2.2759611638964706e-07,9.851548654977842e-08,3.170243458673775e-08,2.005271680613109e-08,9.740378475653647e-09,7.815606212916897e-09,2.990567273283713e-09,1.2273261006213358e-09,3.04268457190286e-10,1.9689317954533842e-10,6.731576087468407e-11,1.1439210363412267e-09,1.1415571652638772e-08,9.194253900229941e-10,3.566519309534553e-10,5.726164968341517e-11,1.3404314103789716e-11,9.735336439563845e-11,2.5630516279224325e-11,2.4631899039658195e-10,1.3608236535009352e-11,2.874729743060898e-10,1.839148825939122e-11,1.037378940612061e-13,6.84592201729796e-12,3.0699950639585543e-13,1.5896086350954572e-14,2.3505000992179772e-07,2.6319170361290137e-11,6.539633410100997e-17,5.564885270286079e-10
6.875601699126633e-10,33.25945537304682,0.98,0.0,0.0,0.0,0.019973945360623958,3.4559604707888147e-06,2.281451197678253e-06,7.1634897416200485e-06,4.002708058977564e-06,3.519324556306212e-06,4.491074951645334e-06,4.435560101337346e-06,3.6022186625615313e-06,4.9902207175763625e-06,5.5055134530281465e-06,1.6755157511868604e-05,2.4910693650301767e-06,3.575747457784179e-06,2.6483640134570816e-06,2.3539572525128647e-06,8.233794738695822e-07,4.039924416735312e-07,2.4050221204337973e-07,1.0436873272311549e-07,3.387471992011851e-08,2.1574528427306193e-08,1.0622477690052668e-08,8.526201504276634e-09,3.272429048514763e-09,1.3606233512050382e-09,3.4302677829814375e-10,2.2132658135587914e-10,7.695975824441013e-11,1.2841340529087807e-09,1.2482226375561384e-08,1.0184233343433385e-09,4.014246671269814e-10,6.550043745826322e-11,1.56066848851436e-11,1.1066686423330081e-10,2.964974159871196e-11,2.722013311161906e-10,1.5493181171600955e-11,3.0871994909851683e-10,1.9643832449776057e-11,1.1080299171265014e-13,7.513426892754314e-12,3.3937885563950896e-13,1.7529352014120966e-14,2.419165127811293e-07,2.770661060599918e-11,7.191448494311687e-17,5.895321324576475e-10
7.025311522388761e-10,33.259503128359015,0.98,0.0,0.0,0.0,0.019973378422854963,3.4909837034208445e-06,2.304408054217154e-06,7.338013606928933e-06,4.0632308215173315e-06,3.5819632467599216e-06,4.571672763634056e-06,4.509273287956273e-06,3.658173489699032e-06,5.09601878052015e-06,5.728824428649725e-06,1.742881517898873e-05,2.599354954849303e-06,3.6453230350422334e-06,2.7722045826609155e-06,2.408126111728601e-06,8.501979426698545e-07,4.2171529716995725e-07,2.537425761006822e-07,1.1038835164214157e-07,3.612509466504538e-08,2.316605040935523e-08,1.1556623060358775e-08,9.278808822749846e-09,3.5720326583487957e-09,1.5041405062533581e-09,3.8543563538711924e-10,2.479986609554096e-10,8.766295624242098e-11,1.437123558460047e-09,1.3614631738267928e-08,1.1248683741300109e-09,4.503242774353375e-10,7.464264354373282e-11,1.809488291657944e-11,1.2537339745207519e-10,3.4165305209187056e-11,2.9994739980448276e-10,1.7577427488054236e-11,3.309580683248621e-10,2.095223627504756e-11,1.1818440851813517e-13,8.228590304695425e-12,3.7429457361822637e-13,1.9286034093587946e-14,2.487809468325845e-07,2.912640102575251e-11,7.891291210998694e-17,6.236686870447184e-10
7.17502134565089e-10,33.259551384008205,0.98,0.0,0.0,0.0,0.01997281150117787,3.525464257280215e-06,2.3270221315830503e-06,7.512943124783252e-06,4.1228677462601616e-06,3.6441029043507397e-06,4.651543106707716e-06,4.582055366418467e-06,3.7133524545856733e-06,5.201484365565221e-06,5.956059227090448e-06,1.8113797625310277e-05,2.7098382213705303e-06,3.713879428504497e-06,2.8985005552849045e-06,2.4617988860549215e-06,8.771413996558358e-07,4.397153251959048e-07,2.67312312729729e-07,1.1657241664037994e-07,3.845319568693929e-08,2.4828152401422917e-08,1.2544091421335598e-08,1.0074445912835786e-08,3.88989711806731e-09,1.6583180162721555e-09,4.3171232992400024e-10,2.770396867050339e-10,9.950550667230433e-11,1.6036376300577075e-09,1.481455098820806e-08,1.2390636304759178e-09,5.035870550639865e-10,8.475538222363705e-11,2.089597823984795e-11,1.4157340155753183e-10,3.9221776802817835e-11,3.296246849463627e-10,1.9875305677959044e-11,3.542051261012457e-10,2.231780990034242e-11,1.2588841044666847e-13,8.993572759856594e-12,4.1187647468062e-13,2.1172106964294495e-14,2.5564082951779947e-07,3.0578151571028424e-11,8.641442801668873e-17,6.589035597342639e-10
7.324731168913018e-10,33.25960013518416,0.98,0.0,0.0,0.0,0.01997224459559221,3.559417826001989e-06,2.3493055040647868e-06,7.688257474144449e-06,4.181631749424349e-06,3.7057398517202713e-06,4.730691002926735e-06,4.653916631080638e-06,3.7677656043573597e-06,5.306608403787195e-06,6.187186344795709e-06,1.8810006121953545e-05,2.822510420504053e-06,3.7814297133323436e-06,3.027221076467213e-06,2.5149726807346076e-06,9.042013589086918e-07,4.5798555642862997e-07,2.8120641422730873e-07,1.2291892386541259e-07,4.08585959434533e-08,2.6561654860388237e-08,1.3586122964991203e-08,1.0914099158905225e-08,4.2265321702581315e-09,1.823597174618044e-09,4.820782913322239e-10,3.085825856584188e-10,1.1257063045687899e-10,1.7844401847463283e-09,1.6083700925062477e-08,1.3613111677672093e-09,5.614530977532205e-10,9.590808982681859e-11,2.403858671648147e-11,1.5937105558288668e-10,4.486613573925687e-11,3.6129979465052896e-10,2.2401632069550412e-11,3.784785046110764e-10,2.3741643546841185e-11,1.3392115092976263e-13,9.810572972336155e-12,4.522572739410177e-13,2.3193662341994133e-14,2.6249377678487397e-07,3.206147338575261e-11,9.444228950755346e-17,6.952417652688287e-10
7.474440992175147e-10,33.25964937710726,0.98,0.0,0.0,0.0,0.01997167770609753,3.592859111871795e-06,2.3712693641162776e-06,7.86393616344935e-06,4.239535558900746e-06,3.7668708971889308e-06,4.809121547335646e-06,4.7248674023140565e-06,3.821422876801054e-06,5.411382104584203e-06,6.4221740622638536e-06,1.9517342485615598e-05,2.9373626986702568e-06,3.847987398598747e-06,3.158335566765364e-06,2.567645373897632e-06,9.31369705583482e-07,4.765191156266089e-07,2.9541977587995295e-07,1.2942580038394076e-07,4.334080898425058e-08,2.8367330107728765e-08,1.4683920737215545e-08,1.1798723200754766e-08,4.582437935428764e-09,2.000419602605865e-09,5.36758775464793e-10,3.4276280664140065e-10,1.2694457131822875e-10,1.9803101354104574e-09,1.7423750722536767e-08,1.4919116145644877e-09,6.241659721362626e-10,1.0817245908370262e-10,2.755288477429167e-11,1.788742475179416e-10,5.114779587756484e-11,3.9503837401257384e-10,2.5171696240227708e-11,4.0379517637453616e-10,2.5224807185423298e-11,1.4228866913018292e-13,1.068182700020641e-11,4.955725352216371e-13,2.5356906785233916e-14,2.6933750091719775e-07,3.357597930756328e-11,1.0302018858495026e-16,7.326879796668433e-10
7.624150815437275e-10,33.25969910502963,0.98,0.0,0.0,0.0,0.019971110832693383,3.6258019199528027e-06,2.3929240993765293e-06,8.039959029005438e-06,4.296591716998889e-06,3.827493323806852e-06,4.886839897311225e-06,4.794918011748577e-06,3.874334100858885e-06,5.5157969504832585e-06,6.660990474249792e-06,2.0235709086462035e-05,3.0543860986892744e-06,3.913566337058623e-06,3.291813738798411e-06,2.619815541588774e-06,9.586386779186674e-07,4.953092238074694e-07,3.099472098017701e-07,1.360909117798861e-07,4.5899293266635646e-08,3.024590341077092e-08,1.583865025399054e-08,1.2729240651971743e-08,4.958104604818848e-09,2.1892267569116587e-09,5.959825626417299e-10,3.7971818305031295e-10,1.4271654414342332e-10,2.192040535727817e-09,1.8836320937077447e-08,1.6311638060744337e-09,6.919723809567963e-10,1.2162236930542355e-10,3.147062075109631e-11,2.0019453747955394e-10,5.811862639919943e-11,4.3090502970749405e-10,2.8201247207793863e-11,4.3017170695063604e-10,2.6768350283305944e-11,1.5099688851001233e-13,1.1609607385190939e-11,5.419606182762711e-13,2.7668159195822212e-14,2.761698084157164e-07,3.512128430298298e-11,1.121722431185737e-16,7.712465549537223e-10
7.773860638699404e-10,33.259749314235904,0.98,0.0,0.0,0.0,0.0199705439753793,3.6582592421408107e-06,2.4142793627723257e-06,8.2163062331179e-06,4.3528125831529315e-06,3.887604875942374e-06,4.963851262895711e-06,4.864078789159427e-06,3.926508997156919e-06,5.619844692018098e-06,6.903603519208503e-06,2.0965008857054447e-05,3.1735715655462186e-06,3.978180645983538e-06,3.427625611285714e-06,2.6714823896119857e-06,9.860008500808263e-07,5.143492000116498e-07,3.2478345780265135e-07,1.429120692672981e-07,4.853345628586616e-08,3.219805408299197e-08,1.7051439228627086e-08,1.3706541913540025e-08,5.354012172965358e-09,2.3904594592377635e-09,6.599816563501155e-10,4.1958879575051984e-10,1.5997867839072923e-10,2.4204377171563827e-09,2.032298269241734e-08,1.7793644479165026e-09,7.651218341948132e-10,1.363338128327385e-10,3.58251228709375e-11,2.2344711690864064e-10,6.583296869661627e-11,4.689632615769273e-10,3.1506478777896745e-11,4.576242580314371e-10,2.8373301600175253e-11,1.6005161567804764e-13,1.2596222296450948e-11,5.915626254208705e-13,3.0133848321651996e-14,2.8298859792034546e-07,3.669700584429523e-11,1.2192298755030516e-16,8.109215331777555e-10
7.923570461961532e-10,33.259800000044265,0.98,0.0,0.0,0.0,0.019969977134154833,3.6902433322541483e-06,2.4353441363274746e-06,8.392958261981096e-06,4.408210336587997e-06,3.947203743938818e-06,5.0401608980261274e-06,4.932360050819783e-06,3.977957178557316e-06,5.723517342677888e-06,7.149981007839938e-06,2.1705145301993697e-05,3.2949099520278857e-06,4.041844637805889e-06,3.5657415207851016e-06,2.722645691575803e-06,1.0134491158208834e-06,5.336324626955794e-07,3.399232033424592e-07,1.4988703634116814e-07,5.1242658520245904e-08,3.422441659830921e-08,1.83233774014383e-08,1.4731485075098774e-08,5.770630207511724e-09,2.604557448075796e-09,7.289909836289227e-10,4.6251683642957483e-10,1.788259568978242e-10,2.666320420760782e-09,2.188525702857617e-08,1.936807800776034e-09,8.438663250319643e-10,1.5238481819770472e-10,4.0651303905550966e-11,2.4875076407892786e-10,7.434764941909446e-11,5.092754009470739e-10,3.5104014127817283e-11,4.861685908886757e-10,3.0040669030282674e-11,1.6945853949678096e-13,1.3644014679410067e-11,6.445223476900733e-13,3.2760510265412826e-14,2.897918581570752e-07,3.830276423475294e-11,1.322973636085026e-16,8.517166597444779e-10
8.073280285223661e-10,33.259851157807205,0.98,0.0,0.0,0.0,0.019969410309019518,3.721765773190631e-06,2.4561267892702397e-06,8.569895923364614e-06,4.4627969789477135e-06,4.006288547319325e-06,5.1157740925754715e-06,4.999772089153964e-06,4.028688150732581e-06,5.826807173926132e-06,7.400090650619682e-06,2.245602250799336e-05,3.4183920242275144e-06,4.1045727594036294e-06,3.7061321314120114e-06,2.7733057325559457e-06,1.0409766729158632e-06,5.531525307955706e-07,3.5536108262622076e-07,1.5701353498958434e-07,5.402621719223283e-08,3.632558171467988e-08,1.9655516463467417e-08,1.5804895896462426e-08,6.208417653774063e-09,2.8319589523103745e-09,8.032480980843693e-10,5.086464717327416e-10,1.9935615045387394e-10,2.930518926542126e-09,2.3524614404017107e-08,2.1037853854565717e-09,9.284600114938032e-10,1.6985537043137128e-10,4.5985662587547414e-11,2.762277961971002e-10,8.372198977906185e-11,5.519025553952706e-10,3.9010889706320916e-11,5.158200701348531e-10,3.177143948705773e-11,1.7922323042946007e-13,1.4755361410464116e-11,7.009862106324502e-13,3.555478600245263e-14,2.96577665899405e-07,3.993818288828847e-11,1.4332071104457685e-16,8.936353961034125e-10
8.222990108485789e-10,33.25990278291218,0.98,0.0,0.0,0.0,0.0199688434999729,3.752837537035939e-06,2.47663513096016e-06,8.747100344120221e-06,4.516584336883496e-06,4.06485831693289e-06,5.190696165131425e-06,5.066325163549448e-06,4.078711312760686e-06,5.929706710289195e-06,7.65390008423325e-06,2.321754515415393e-05,3.544008466914587e-06,4.1663795390249435e-06,3.848768442780176e-06,2.8234632578607834e-06,1.068577008369572e-06,5.729030244982912e-07,3.710916948915245e-07,1.6428925148976134e-07,5.688340984788789e-08,3.8502097602932224e-08,2.1048870066464654e-08,1.692756786252067e-08,6.6678226717133615e-09,3.0731002863467816e-09,8.829928863894347e-10,5.58123708476252e-10,2.2166974848692814e-10,3.2138741827469942e-09,2.5242474340222034e-08,2.2805857077990076e-09,1.01915890450079e-09,1.8882732893059953e-10,5.1866281851277815e-11,3.060040183585869e-10,9.401781122768401e-11,5.969045596778096e-10,4.32445385268754e-11,5.465936677644174e-10,3.3566578827027476e-11,1.8935114010910026e-13,1.5932672458349568e-11,7.611032198489516e-13,3.852341891076941e-14,3.033441839364845e-07,4.1602888569025276e-11,1.5501875840365854e-16,9.366809318189844e-10
8.372699931747918e-10,33.25995487078242,0.98,0.0,0.0,0.0,0.01996827670701453,3.783469038872081e-06,2.496876459089191e-06,8.924552967531917e-06,4.569584064606078e-06,4.122912476356343e-06,5.26493245644779e-06,5.132029492207602e-06,4.12803595773993e-06,6.032208724514104e-06,7.911376896861295e-06,2.398961852225941e-05,3.671749888767184e-06,4.2272795400069356e-06,3.993621796366833e-06,2.8731194264506567e-06,1.0962438843453082e-06,5.928776657487565e-07,3.871096119354461e-07,1.7171184180943832e-07,5.981347775791541e-08,4.075447097731296e-08,2.2504413911903912e-08,1.810026230516707e-08,7.149282503108538e-09,3.328415466394265e-09,9.684672790272103e-10,6.110962602011466e-10,2.458698862050897e-10,3.5172369374322868e-09,2.7040205198564347e-08,2.4674940028994485e-09,1.1162205629551016e-09,2.0938434327403567e-10,5.833282398563748e-11,3.3820866960655235e-10,1.0529943761258815e-10,6.443399325298395e-10,4.7822772928518245e-11,5.785039674441752e-10,3.542703181008025e-11,1.9984760111272976e-13,1.717839005286828e-11,8.250249063704097e-13,4.167325231582261e-14,3.1008965904352746e-07,4.3296511595083695e-11,1.6741761384006282e-16,9.808561960552682e-10
8.522409755010046e-10,33.26000741687736,0.98,0.0,0.0,0.0,0.01996770993014394,3.8136701849543387e-06,2.5168576035722004e-06,9.102235550529188e-06,4.621807646399829e-06,4.180450822819866e-06,5.338488323509448e-06,5.196895244925623e-06,4.17667127342238e-06,6.134306232795154e-06,8.17248865228089e-06,2.4772148506948275e-05,3.8016068274649555e-06,4.287287320534031e-06,4.140663880483109e-06,2.9222757686015075e-06,1.1239713248031466e-06,6.130702785238493e-07,4.03409386926112e-07,1.7927893663453785e-07,6.281562914422506e-08,4.3083168224629554e-08,2.4023085912239846e-08,1.932370858627572e-08,7.653223366822157e-09,3.5983358474839686e-09,1.0599149659554139e-09,6.677134153031252e-10,2.720622685201323e-10,3.841466874388748e-09,2.891912407977294e-08,2.6647919980206665e-09,1.2199037963992645e-09,2.3161176735716158e-10,6.542652279160227e-11,3.729743663295361e-10,1.176336939358221e-10,6.942658390451447e-10,5.2763766876106934e-11,6.115651690244141e-10,3.7353722093274116e-11,2.107178269250608e-13,1.8494987861590265e-11,8.929052719625787e-13,4.501122705258825e-14,3.1681241995170476e-07,4.5018686010679594e-11,1.8054375598726017e-16,1.0261638685032187e-09
8.672119578272175e-10,33.26006041669334,0.98,0.0,0.0,0.0,0.01996714316936069,3.843450415872618e-06,2.536584966514975e-06,9.280130160781766e-06,4.6732663991003704e-06,4.237473507892107e-06,5.411369134155536e-06,5.2609325367105854e-06,4.224626342864886e-06,6.235992490068792e-06,8.437202912760009e-06,2.5565041625630843e-05,3.933569754641413e-06,4.346417398742289e-06,4.289866734015503e-06,2.9709341474297486e-06,1.1517536028137837e-06,6.334747888973834e-07,4.1998556254257313e-07,1.8698814604357188e-07,6.58890422364523e-08,4.548861652915989e-08,2.5605786417917704e-08,2.0598604336030835e-08,8.180060380123299e-09,3.883289780752959e-09,1.1575811177972913e-09,7.281259069506341e-10,3.003550910741892e-10,4.187431755373465e-09,3.0880496836597794e-08,2.872757693559345e-09,1.330468375704023e-09,2.555965721982776e-10,7.319017284530487e-11,4.104370432237551e-10,1.3108990183528985e-10,7.467380583411203e-10,5.80860378694069e-11,6.457910932439705e-10,3.934755225551217e-11,2.219669120764659e-13,1.98849701750877e-11,9.649007344409858e-13,4.854437904704906e-14,3.235108753156022e-07,4.676904973018523e-11,1.944240248911832e-16,1.0726063897785e-09
8.821829401534303e-10,33.260113865763884,0.98,0.0,0.0,0.0,0.019966576424664303,3.872818745253045e-06,2.5560645586169017e-06,9.458219173692545e-06,4.723971474536093e-06,4.293981018126853e-06,5.4835802622099465e-06,5.3241514221359945e-06,4.271910145096538e-06,6.337260985376196e-06,8.705487260734587e-06,2.6368205028047314e-05,4.067629080694701e-06,4.404684222544373e-06,4.441202749087861e-06,3.0190967239259795e-06,1.1795852285207977e-06,6.540852249204409e-07,4.368326784847608e-07,1.9483706384867214e-07,6.903286816330437e-08,4.797120499080628e-08,2.7253378504001174e-08,2.1925615741233076e-08,8.730197504120744e-09,4.183702290489794e-09,1.2617121130947417e-09,7.924857849812465e-10,3.3085895868043346e-10,4.556006570451e-09,3.2925538190674334e-08,3.0916651614093734e-09,1.4481747521691342e-09,2.814272577480739e-10,8.166811597396055e-11,4.507358920356894e-10,1.4573987191632524e-10,8.018109562151127e-10,6.380842852787938e-11,6.811951866043685e-10,4.14094038505441e-11,2.335998324409173e-13,2.135087110119335e-11,1.0411700730717959e-12,5.2279836919099086e-14,3.301835116773766e-07,4.854724465745655e-11,2.0908561301489564e-16,1.1201859713170586e-09
8.971539224796432e-10,33.26016775966036,0.98,0.0,0.0,0.0,0.019966009696054332,3.901783794486888e-06,2.575302032329608e-06,9.63648526930327e-06,4.773933861934073e-06,4.349974155835288e-06,5.5551270830732815e-06,5.3865618903621505e-06,4.318531555801629e-06,6.438105437292994e-06,8.977309319270581e-06,2.718154650538429e-05,4.203775159456438e-06,4.462102143628278e-06,4.594644672774174e-06,3.0667659251804553e-06,1.2074609377234432e-06,6.748957163380874e-07,4.539452783928728e-07,2.0282327162228913e-07,7.224623368396478e-08,5.0531285734292e-08,2.8966688310689935e-08,2.330537787857074e-08,9.304027511466784e-09,4.499994770410956e-09,1.3725552720906066e-09,8.609462899442939e-10,3.636868014767876e-10,4.948072698088399e-09,3.505541194505233e-08,3.3217843600493654e-09,1.5732837853494563e-09,3.091937640145543e-10,9.090622505697125e-11,4.940132982887179e-10,1.6165789306177853e-10,8.595374625023893e-10,6.995008791502372e-11,7.177905263902858e-10,4.3540137485918753e-11,2.456214456804769e-13,2.2895253768720786e-11,1.1218743741287319e-12,5.622481960863751e-14,3.3682889142794405e-07,5.035291678332091e-11,2.2455605632186855e-16,1.1689046047942757e-09
9.12124904805856e-10,33.26022209399209,0.98,0.0,0.0,0.0,0.019965442983530327,3.930353823913412e-06,2.5943027120605137e-06,9.814911429125939e-06,4.823164390290925e-06,4.405454020115512e-06,5.626014969735181e-06,5.448173860751264e-06,4.3644993480171194e-06,6.538519789425614e-06,9.252636771324042e-06,2.8004974498888307e-05,4.341998292718625e-06,4.51868539515187e-06,4.750165607975967e-06,3.113944415515265e-06,1.2353756810524991e-06,6.959004941612305e-07,4.7131791621321373e-07,2.1094434242774966e-07,7.552824376505991e-08,5.3169175007490416e-08,3.0746505432391786e-08,2.473849508819541e-08,9.90193197459795e-09,4.832584698617138e-09,1.490358597441633e-09,9.336617294369308e-10,3.9895378907929704e-10,5.364517076499401e-09,3.727123128432373e-08,3.5633809656759883e-09,1.706056479852388e-09,3.3898738179402617e-10,1.0095188526863808e-10,5.404147761859395e-10,1.7892071884992555e-10,9.199690528516968e-10,7.653045266299407e-11,7.555898258155676e-10,4.574059292566762e-11,2.5803649182380344e-13,2.4520709541031124e-11,1.20717697667016e-12,6.038663402643366e-14,3.4344565076647637e-07,5.2185716263754996e-11,2.408632254443669e-16,1.218764071092201e-09
