Time (s),Volume (m^3),Ar,He,Ne,N2,C7H16(1),C2H5(7),C5H11(6),C4H9(4),C3H7(5),C2H4(17),CH3(12),H(9),H2(49),C2H3(42),C#C(51),C3H6(85)
6.036911821754682e-06,44.70251503690078,0.98,0.0,0.0,0.0,0.00048165456547394207,0.0022684209912979866,1.6094911478438728e-05,2.3950169738074483e-05,0.00014191346717502734,0.05494681846168339,0.020207237433642996,0.015745463532714478,0.0007682498495632778,0.0004857499949163261,0.00020856967060256805,1.5577723049727203e-08
6.089792703043558e-06,44.70755067246588,0.98,0.0,0.0,0.0,0.000466186916346668,0.002218412855443844,1.5578049396414766e-05,2.3181037867181176e-05,0.00013735617921655505,0.0550346044236,0.020233504656050352,0.01579724078599852,0.0007819763291705042,0.0004928219101683409,0.0002143890724194463,1.5823386358049158e-08
6.142673584332434e-06,44.71246134672518,0.98,0.0,0.0,0.0,0.00045121598865550055,0.0021693443236356037,1.5077785455749425e-05,2.243660586883626e-05,0.00013294523704144814,0.05511973363708026,0.020258987025629085,0.01584771027257085,0.0007957617003314235,0.0004998692376474773,0.00022029369526398474,1.6068216389146588e-08
6.19555446562131e-06,44.71725040003718,0.98,0.0,0.0,0.0,0.00043672583090410377,0.0021212051408881776,1.459358663729975e-05,2.1716080529141813e-05,0.00012867594164116519,0.05520227239874495,0.020283707105651295,0.015896898690100324,0.0008096045132050139,0.0005068907483693338,0.00022628324264816488,1.6312163995422528e-08
6.2484353469101855e-06,44.72192108744581,0.98,0.0,0.0,0.0,0.0004227010038554447,0.0020739847849397795,1.4124937038835409e-05,2.101869410755552e-05,0.00012454374481682043,0.05528228545476314,0.02030768681593041,0.01594483238553887,0.0008235033453941075,0.0005138852551850836,0.00023235740284316132,1.6555181381818835e-08
6.301316228199061e-06,44.72647658073558,0.98,0.0,0.0,0.0,0.0004091265640813299,0.0020276724925794493,1.3671337325357785e-05,2.0343703518846848e-05,0.00012054424434876025,0.055359836033206225,0.02033094745126507,0.015991537350400483,0.0008374568016945594,0.0005208516121905797,0.00023851584939959852,1.679722176848373e-08
6.354197109487937e-06,44.73091997043994,0.98,0.0,0.0,0.0,0.0003959880480402248,0.0019822572846173612,1.3232304197071639e-05,1.96903895413223e-05,0.00011667317931953592,0.05543498587588408,0.020353509699327404,0.016037039216693735,0.0008514635138306715,0.0005277887141166343,0.00024475824166080744,1.703824128515612e-08
6.407077990776813e-06,44.735254267808195,0.98,0.0,0.0,0.0,0.0003832714566663905,0.0019377279895549668,1.2807369874442431e-05,1.9058056050476393e-05,0.0001129264255855833,0.05550779526966414,0.020375393658020113,0.01608136325347085,0.0008655221401781039,0.0005346954957077699,0.00025108422526883933,1.7278197572882238e-08
6.454670783936801e-06,44.73906428787557,0.98,0.0,0.0,0.0,0.00037217606225285516,0.0018983997091555746,1.2436608954585397e-05,1.8506336902132255e-05,0.00010965733151781447,0.05557137131928969,0.02039452543244329,0.01612026843239599,0.0008782182029390047,0.0005408848265645392,0.00025684877759429576,1.749321449291253e-08
6.5022635770967895e-06,44.74279040712564,0.98,0.0,0.0,0.0,0.00036140187038432545,0.0018597714620632465,1.2076581172452976e-05,1.797058974936471e-05,0.00010648287353764772,0.055633141246579164,0.020413137462526283,0.016158257645309523,0.000890954309750775,0.0005470480454738822,0.0002626804645774321,1.7707307729498374e-08
6.549856370256778e-06,44.746434663402766,0.98,0.0,0.0,0.0,0.00035093958251859714,0.0018218347911320692,1.1726975816341518e-05,1.7450352209056473e-05,0.00010340031219142138,0.05569314609922294,0.02043124324015487,0.01619534854914424,0.000903729536768365,0.0005531844564389856,0.00026857900139148276,1.792045056052133e-08
6.597449163416766e-06,44.74999904751892,0.98,0.0,0.0,0.0,0.00034078016930836025,0.0017845811648940695,1.138749116959253e-05,1.6945175284441284e-05,0.0001004069873109669,0.055751426045339746,0.020448855910545745,0.01623155855738665,0.0009165429768798244,0.0005592933880956682,0.00027454409543609386,1.813261526878442e-08
6.645041956576754e-06,44.753485503654105,0.98,0.0,0.0,0.0,0.00033091486274518174,0.0017480019884677214,1.1057834248089629e-05,1.6454622974439937e-05,9.75003157026911e-05,0.055808020390610995,0.020465988281191855,0.016266904839435173,0.0009293937395175133,0.0005653741933146187,0.0002805754466153874,1.834377599507835e-08
6.687875470420744e-06,44.75655825630471,0.98,0.0,0.0,0.0,0.000322280505917779,0.0017156502374821123,1.076931041093076e-05,1.602527976299523e-05,9.495632507426224e-05,0.0558575459170214,0.02048100707853146,0.016297992000963123,0.0009409906137756402,0.0005708223542673858,0.0002860600586721798,1.853294278757489e-08
6.730708984264734e-06,44.759570779786735,0.98,0.0,0.0,0.0,0.0003138714399763723,0.001683831451150841,1.0488314789640113e-05,1.560713925478085e-05,9.247871255808459e-05,0.055905764732438225,0.020495655818967284,0.0163284054257431,0.0009526163848441227,0.0005762467894946811,0.00029159786130503304,1.8721259605727706e-08
6.7735424981087245e-06,44.762524399264095,0.98,0.0,0.0,0.0,0.00030568178658566686,0.0016525392710461573,1.0214650958655437e-05,1.5199909142106382e-05,9.006574627292635e-05,0.055952703764906755,0.020509943171220006,0.016358157122482612,0.0009642704370905576,0.0005816470759900077,0.0002971886212424672,1.8908709631873295e-08
6.816376011952715e-06,44.765420411992594,0.98,0.0,0.0,0.0,0.00029770582077681316,0.0016217673207983793,9.948127617105635e-06,1.4803304743772579e-05,8.771573951482535e-05,0.05599838941756141,0.020523877603204226,0.016387258939639295,0.0009759521652440215,0.0005870228056416442,0.000302832100958828,1.909527743806159e-08
6.859209525796705e-06,44.768260087838655,0.98,0.0,0.0,0.0,0.0002899379669213407,0.0015915092110939746,9.688558454283034e-06,1.4417048804862501e-05,8.542704957200455e-05,0.05604284757799716,0.020537467386680067,0.016415722565647665,0.0009876609742749361,0.0005923735849935129,0.00030852805882596105,1.9280947430971577e-08
6.902043039640695e-06,44.77104466989194,0.98,0.0,0.0,0.0,0.00028237279486503764,0.0015617585443130114,9.43576202046018e-06,1.4040871304486483e-05,8.319807658672742e-05,0.05608610362742997,0.020550720601736336,0.01644355952928819,0.0009993962792734941,0.0005976990350039952,0.0003142762492611498,1.946570385363572e-08
6.944876553484685e-06,44.77377537492265,0.98,0.0,0.0,0.0,0.0002750050161278349,0.0015325089190147024,9.189561599912041e-06,1.3674509266809304e-05,8.10272624365087e-05,0.05612818244977268,0.020563645141202642,0.01647078120011715,0.0010111575053273077,0.0006029987908008491,0.0003200764228735892,1.9649534130923892e-08
6.978569967624305e-06,44.77588630360935,0.98,0.0,0.0,0.0,0.00026934476221636,0.001509848670241087,9.000419502193777e-06,1.3393053791220507e-05,7.935954663747602e-05,0.056160470931220244,0.02057358583905901,0.016491769094673526,0.0010204268880857233,0.000607149364974353,0.0003246752797671767,1.979347743892523e-08
7.012263381763925e-06,44.777965201520026,0.98,0.0,0.0,0.0,0.00026380100970618906,0.0014874913715255688,8.815170368937372e-06,1.3117391390886567e-05,7.772615618367678e-05,0.05619205776030932,0.020583331614132342,0.016512388598101075,0.0010297116891832226,0.0006112836583171909,0.00032930602058207193,1.993683221081459e-08
7.045956795903545e-06,44.78001262785151,0.98,0.0,0.0,0.0,0.00025837136073816,0.001465433911909505,8.633734075068556e-06,1.2847402829634703e-05,7.61263845983872e-05,0.056222954420983316,0.020592886073872715,0.016532645037909643,0.0010390116415430308,0.0006154015111501274,0.0003339685193036145,2.0079592610519412e-08
7.079650210043165e-06,44.78202913247592,0.98,0.0,0.0,0.0,0.0002530534667926394,0.001443673184467682,8.456032144182285e-06,1.258297132480258e-05,7.45595399403445e-05,0.056253172218781976,0.020602252759767563,0.016552543681470078,0.0010483264817472498,0.0006195027688908407,0.0003386626486518054,2.0221752683021922e-08
7.1133436241827855e-06,44.78401525603456,0.98,0.0,0.0,0.0,0.0002478450276805966,0.0014222060873646293,8.281987714830307e-06,1.2323982497066272e-05,7.302494450662623e-05,0.05628272228338392,0.020611435148529873,0.016572089736252293,0.0010576559499993192,0.0006235872819813193,0.0003433882801219259,2.0363306635125788e-08
7.1470370383224055e-06,44.7859715301142,0.98,0.0,0.0,0.0,0.00024274379055978408,0.0014010295248587264,8.11152550764761e-06,1.20703243215168e-05,7.152193454291561e-05,0.05631161557111172,0.020620436653260233,0.016591288350081026,0.001066999790086451,0.0006276549058156712,0.0003481452840244434,2.0504248983173647e-08
7.180730452462026e-06,44.7878984773928,0.98,0.0,0.0,0.0,0.0002377475489618855,0.0013801404082852884,7.944571792845267e-06,1.1821887079281978e-05,7.004985995699688e-05,0.05633986286741849,0.020629260624597433,0.01661014461139771,0.0010763577493421302,0.00063170550066849,0.00035293352952455836,2.064457440698534e-08
7.214423866601646e-06,44.78979661177247,0.98,0.0,0.0,0.0,0.00023285414183331002,0.001359535657012053,7.781054358159333e-06,1.1578563309826988e-05,6.860808403626358e-05,0.056367474789353285,0.02063791035185457,0.01662866354953117,0.0010857295786086349,0.0006357389316232675,0.0003577528846813439,2.0784277773987025e-08
7.248117280741266e-06,44.791666438520586,0.98,0.0,0.0,0.0,0.00022806145259765396,0.0013392121993494334,7.620902477523669e-06,1.1340247764332374e-05,6.719598317159559e-05,0.05639446178799404,0.020646389064132496,0.01664685013498379,0.0010951150321995423,0.000639755068501038,0.0003626032164862746,2.092335416307241e-08
7.315504109020506e-06,44.79532314784859,0.98,0.0,0.0,0.0,0.0002187699784757609,0.001299396927830579,7.310419724367944e-06,1.0878231139511168e-05,6.445837609806873e-05,0.0564466020041164,0.020662846065548118,0.016682245837586013,0.0011139258467404896,0.000647734962572422,0.0003723962728933768,2.1199607257855297e-08
7.382890937299746e-06,44.798872480076454,0.98,0.0,0.0,0.0,0.00020985704926988267,0.0012606702308714701,7.012586304071514e-06,1.043503774494381e-05,6.183230184277373e-05,0.05649636389531945,0.020678656298283807,0.01671637031847106,0.0011327882954763472,0.0006556442335117532,0.0003823116147494263,2.1473298070029235e-08
7.450277765578986e-06,44.8023181805172,0.98,0.0,0.0,0.0,0.00020130724262190086,0.0012230079402213135,6.72688687301306e-06,1.0009900690272132e-05,5.93132164772097e-05,0.05654382533608204,0.020693843536140046,0.016749261256144437,0.0011517005340661698,0.0006634820032378924,0.00039234814334227896,2.1744393883764044e-08
7.517664593858226e-06,44.80566386876541,0.98,0.0,0.0,0.0,0.00019310576448180013,0.0011863861047174775,6.452827082427575e-06,9.602084328900649e-06,5.689676118506044e-05,0.05658906176834982,0.020708430689389403,0.01678095541956477,0.0011706607701278114,0.0006712474627386286,0.00040250474637432317,2.201286481246929e-08
